t,v,m
36424609,1966,0
36435050,1893,0
36435259,1791,0
36435469,1939,0
36435685,1851,0
36435895,1904,0
36436107,1811,0
36436318,1939,0
36436526,1855,0
36436742,1840,0
36436956,1815,0
36437166,1926,0
36437374,1860,0
36437584,1809,0
36437801,1887,0
36438016,1966,0
36448437,1968,0
36448655,1861,0
36448863,1923,0
36449074,1937,0
36449282,1813,0
36449492,1936,0
36449708,1861,0
36449918,1795,0
36450127,1877,0
36450337,1847,0
36450545,1948,0
36450763,1897,0
36450978,1840,0
36451188,1837,0
36451396,1875,0
36451607,1840,0
36462028,1819,0
36462238,1907,0
36462446,1863,0
36462665,1813,0
36462873,1873,0
36463084,1840,0
36463292,1962,0
36463503,1873,0
36463719,1851,0
36463930,1967,0
36464138,1819,0
36464348,1919,0
36464556,1865,0
36464774,1822,0
36464989,1936,0
36475435,1809,0
36475652,1875,0
36475862,1841,0
36476071,1961,0
36476281,1873,0
36476489,1847,0
36476707,1963,0
36476916,1823,0
36477126,1904,0
36477334,1868,0
36477545,1824,0
36477761,1962,0
36477977,1967,0
36478185,1823,0
36478395,1911,0
36478604,1854,0
36489010,1962,0
36489218,1838,0
36489428,1855,0
36489644,1872,0
36489855,1840,0
36490067,1819,0
36490278,1910,0
36490486,1862,0
36490705,1809,0
36490913,1873,0
36491123,1844,0
36491332,1955,0
36491542,1878,0
36491758,1791,0
36491974,1841,0
36502429,1968,0
36502648,1856,0
36502856,1936,0
36503068,1862,0
36503276,1915,0
36503486,1968,0
36503703,1811,0
36503913,1947,0
36504122,1850,0
36504332,1793,0
36504540,1879,0
36504758,1855,0
36504973,1817,0
36505183,1955,0
36505391,1840,0
36505601,1844,0
36515988,1851,0
36516198,1791,0
36516406,1878,0
36516625,1840,0
36516833,1964,0
36517048,1899,0
36517256,1869,0
36517466,1826,0
36517682,1967,0
36517893,1968,0
36518107,1813,0
36518317,1921,0
36518525,1859,0
36518742,1835,0
36518956,1811,0
36529341,1811,0
36529549,1874,0
36529767,1847,0
36529981,1819,0
36530191,1917,0
36530399,1861,0
36530609,1819,0
36530825,1967,0
36531040,1938,0
36531248,1857,0
36531458,1811,0
36531674,1917,0
36531885,1917,0
36532096,1863,0
36532306,1821,0
36532515,1967,0
36542969,1936,0
36543178,1859,0
36543388,1815,0
36543596,1877,0
36543815,1846,0
36544027,1837,0
36544238,1849,0
36544446,1873,0
36544664,1825,0
36544872,1891,0
36545083,1849,0
36545292,1946,0
36545502,1877,0
36545719,1831,0
36545929,1966,0
36546138,1826,0
36556577,1844,0
36556793,1952,0
36557010,1958,0
36557218,1840,0
36557428,1834,0
36557644,1873,0
36557854,1839,0
36558067,1819,0
36558278,1915,0
36558486,1865,0
36558704,1809,0
36558913,1878,0
36559123,1845,0
36559331,1950,0
36559542,1879,0
36569964,1851,0
36570174,1807,0
36570382,1886,0
36570592,1872,0
36570807,1869,0
36571024,1909,0
36571232,1866,0
36571442,1822,0
36571658,1964,0
36571868,1872,0
36572076,1875,0
36572287,1964,0
36572495,1829,0
36572713,1891,0
36572921,1858,0
36573132,1813,0
36583555,1946,0
36583773,1905,0
36583983,1949,0
36584194,1882,0
36584402,1791,0
36584618,1808,0
36584826,1904,0
36585040,1950,0
36585249,1847,0
36585459,1794,0
36585674,1925,0
36585885,1898,0
36586096,1871,0
36586307,1823,0
36586515,1967,0
36596963,1965,0
36597171,1831,0
36597381,1851,0
36597589,1873,0
36597808,1840,0
36598022,1894,0
36598232,1966,0
36598440,1834,0
36598658,1855,0
36598867,1872,0
36599077,1837,0
36599285,1961,0
36599495,1873,0
36599711,1799,0
36599921,1962,0
36600130,1838,0
36610536,1867,0
36610753,1926,0
36610966,1838,0
36611174,1960,0
36611385,1873,0
36611593,1838,0
36611811,1961,0
36612024,1967,0
36612234,1866,0
36612442,1920,0
36612660,1967,0
36612869,1822,0
36613079,1898,0
36613287,1870,0
36613497,1825,0
36623960,1939,0
36624171,1895,0
36624379,1791,0
36624589,1940,0
36624805,1850,0
36625018,1961,0
36625226,1838,0
36625436,1819,0
36625653,1872,0
36625863,1831,0
36626072,1968,0
36626282,1869,0
36626490,1899,0
36626708,1967,0
36626916,1813,0
36627127,1923,0
36637514,1813,0
36637733,1941,0
36637945,1958,0
36638155,1874,0
36638364,1819,0
36638574,1961,0
36638790,1806,0
36639002,1963,0
36639211,1833,0
36639421,1855,0
36639637,1873,0
36639847,1837,0
36640058,1851,1
36640269,1791,0
36640477,1879,0
36650867,1936,0
36651076,1858,0
36651286,1813,0
36651494,1937,0
36651712,1856,0
36651920,1953,0
36652131,1877,0
36652339,1807,0
36652550,1955,0
36652766,1850,0
36652980,1875,0
36653188,1809,0
36653398,1958,0
36653607,1840,0
36653825,1808,0
36654038,1905,0
36664426,1875,0
36664641,1817,0
36664852,1937,0
36665064,1927,0
36665274,1968,0
36665482,1815,0
36665701,1950,0
36665909,1840,0
36666119,1823,0
36666328,1875,0
36666538,1840,0
36666754,1951,0
36666966,1840,0
36667174,1956,0
36667385,1873,0
36677775,1855,0
36677990,1871,0
36678198,1893,0
36678409,1966,0
36678625,1815,0
36678835,1922,0
36679048,1962,0
36679259,1873,0
36679467,1845,0
36679685,1965,0
36679894,1963,0
36680108,1872,0
36680316,1859,0
36680526,1965,0
36680743,1821,0
36680958,1847,0
36691403,1811,0
36691622,1950,0
36691830,1851,0
36692043,1958,0
36692251,1841,0
36692461,1831,0
36692677,1874,0
36692887,1802,0
36693097,1895,0
36693307,1855,0
36693515,1938,0
36693734,1878,0
36693948,1854,0
36694158,1808,0
36694366,1925,0
36694576,1851,0
36705014,1838,0
36705224,1845,0
36705432,1872,0
36705651,1821,0
36705859,1967,0
36706069,1866,0
36706278,1924,0
36706488,1967,0
36706704,1809,0
36706914,1952,0
36707123,1850,0
36707333,1791,0
36707541,1891,0
36707759,1856,0
36707972,1835,0
36718402,1925,0
36718610,1808,0
36718828,1939,0
36719040,1941,0
36719251,1893,0
36719459,1809,0
36719677,1936,0
36719885,1830,0
36720096,1885,0
36720305,1872,0
36720515,1829,0
36720731,1968,0
36720947,1961,0
36721155,1840,0
36721365,1838,0
36721573,1873,0
36731999,1847,0
36732207,1947,0
36732418,1890,0
36732634,1813,0
36732844,1958,0
36733058,1874,0
36733269,1840,0
36733477,1960,0
36733695,1874,0
36733903,1892,0
36734114,1966,0
36734322,1824,0
36734532,1890,0
36734749,1863,0
36734963,1910,0
36745396,1810,0
36745606,1936,0
36745822,1856,0
36746035,1945,0
36746243,1848,0
36746453,1791,0
36746670,1875,0
36746880,1975,0
36747093,1814,0
36747303,1923,0
36747512,1859,0
36747730,1810,0
36747945,1951,0
36748155,1878,0
36748363,1795,0
36748573,1958,0
36758975,1819,0
36759185,1914,0
36759393,1869,0
36759603,1809,0
36759820,1907,0
36760033,1799,0
36760241,1879,0
36760451,1844,0
36760668,1956,0
36760878,1854,0
36761087,1947,0
36761298,1887,0
36761506,1805,0
36761724,1947,0
36761937,1967,0
36772394,1905,0
36772602,1791,0
36772821,1947,0
36773031,1810,0
36773241,1955,0
36773450,1841,0
36773668,1861,0
36773876,1840,0
36774088,1817,0
36774296,1875,0
36774506,1840,0
36774723,1958,0
36774934,1849,0
36775143,1947,0
36775353,1882,0
36775561,1813,0
36785957,1905,0
36786166,1817,0
36786376,1936,0
36786584,1853,0
36786802,1797,0
36787014,1821,0
36787224,1914,0
36787432,1866,0
36787650,1821,0
36787859,1967,0
36788069,1856,0
36788277,1936,0
36788488,1936,0
36788704,1795,0
36788914,1956,0
36799301,1837,0
36799512,1958,0
36799728,1840,0
36799944,1847,0
36800152,1949,0
36800362,1882,0
36800570,1811,0
36800788,1936,0
36800999,1818,0
36801209,1958,0
36801417,1840,0
36801636,1871,0
36801844,1873,0
36802058,1962,0
36802266,1833,0
36802477,1872,0
36812931,1968,0
36813142,1861,0
36813350,1926,0
36813560,1893,0
36813777,1795,0
36813993,1826,0
36814202,1875,0
36814412,1841,0
36814627,1951,0
36814838,1879,0
36815048,1956,0
36815258,1875,0
36815467,1828,0
36815685,1963,0
36815893,1956,0
36816107,1875,0
36826538,1831,0
36826755,1856,0
36826966,1809,0
36827177,1936,0
36827385,1856,0
36827595,1815,0
36827811,1968,0
36828026,1961,0
36828235,1839,0
36828445,1826,0
36828661,1874,0
36828871,1840,0
36829079,1962,0
36829290,1875,0
36829498,1845,0
36839929,1827,0
36840137,1966,0
36840347,1871,0
36840555,1913,0
36840774,1967,0
36840984,1913,0
36841194,1965,0
36841403,1823,0
36841620,1883,0
36841829,1872,0
36842043,1965,0
36842251,1827,0
36842461,1895,0
36842677,1871,0
36842887,1799,0
36843097,1875,0
36853519,1955,0
36853736,1837,0
36853949,1923,0
36854157,1792,0
36854368,1937,0
36854576,1850,0
36854794,1808,0
36855008,1935,0
36855218,1939,0
36855426,1813,1
36855644,1917,0
36855852,1863,0
36856067,1878,0
36856275,1794,0
36856486,1952,0
36866922,1958,0
36867133,1876,0
36867341,1827,0
36867551,1960,0
36867767,1840,0
36867983,1859,0
36868191,1927,0
36868401,1968,0
36868609,1821,0
36868827,1915,0
36869041,1958,0
36869251,1875,0
36869459,1819,0
36869676,1936,0
36869885,1821,0
36870096,1911,0
36880497,1860,0
36880715,1808,0
36880924,1875,0
36881134,1841,0
36881342,1950,0
36881552,1882,0
36881768,1792,0
36881983,1849,0
36882191,1949,0
36882401,1882,0
36882609,1791,0
36882827,1938,0
36883041,1966,0
36883251,1870,0
36883459,1904,0
36893921,1834,0
36894129,1963,0
36894339,1872,0
36894548,1872,0
36894766,1963,0
36894978,1968,0
36895189,1870,0
36895397,1901,0
36895607,1967,0
36895823,1825,0
36896035,1968,0
36896244,1821,0
36896454,1907,0
36896670,1860,0
36896880,1872,0
36897094,1870,0
36907479,1876,0
36907695,1869,0
36907905,1819,0
36908114,1968,0
36908324,1862,0
36908532,1918,0
36908751,1933,0
36908964,1872,0
36909174,1833,0
36909382,1964,0
36909593,1967,0
36909808,1815,0
36910024,1791,0
36910232,1879,0
36910443,1850,0
36920828,1958,0
36921042,1824,0
36921250,1874,0
36921460,1843,0
36921677,1951,0
36921887,1863,0
36922096,1926,0
36922306,1967,0
36922514,1815,0
36922733,1939,0
36922947,1875,0
36923158,1842,0
36923366,1954,0
36923576,1873,0
36923793,1840,0
36924007,1826,0
36934386,1872,0
36934596,1865,0
36934811,1922,0
36935026,1852,0
36935235,1873,0
36935445,1830,0
36935661,1954,0
36935871,1872,0
36936079,1869,0
36936290,1962,0
36936498,1835,0
36936716,1889,0
36936924,1861,0
36937135,1815,0
36937343,1972,0
36947739,1823,0
36947950,1863,0
36948160,1819,0
36948368,1967,0
36948578,1859,0
36948795,1937,0
36949010,1843,0
36949218,1873,0
36949428,1838,0
36949644,1961,0
36949855,1872,0
36950067,1870,0
36950277,1825,1
36950486,1966,0
36950704,1866,0
36950912,1933,0
36961298,1941,0
36961506,1856,0
36961724,1808,0
36961937,1891,0
36962147,1965,0
36962356,1825,0
36962566,1872,0
36962782,1872,0
36962996,1967,0
36963205,1822,0
36963415,1903,0
36963631,1869,0
36963841,1824,0
36964051,1872,0
36964261,1829,0
36974647,1876,0
36974857,1841,0
36975069,1858,0
36975279,1811,0
36975487,1946,0
36975706,1847,0
36975914,1961,0
36976125,1872,0
36976333,1863,0
36976543,1963,0
36976759,1840,0
36976974,1863,0
36977182,1926,0
36977393,1968,0
36977601,1851,0
36977817,1802,0
36988205,1832,0
36988415,1856,0
36988631,1874,0
36988841,1840,0
36989051,1890,0
36989261,1851,0
36989470,1936,0
36989688,1877,0
36989896,1962,0
36990109,1872,0
36990317,1873,0
36990527,1964,0
36990742,1857,0
36990958,1872,0
36991166,1856,0
37001558,1807,0
37001774,1876,0
37001991,1872,0
37002199,1859,0
37002409,1962,0
37002625,1840,0
37002836,1841,0
37003048,1913,0
37003259,1967,0
37003467,1822,0
37003685,1898,0
37003893,1881,0
37004107,1962,0
37004315,1829,0
37004525,1878,0
37004742,1866,0
37015187,1949,0
37015395,1846,0
37015605,1799,0
37015822,1874,0
37016035,1872,0
37016243,1872,0
37016453,1829,0
37016669,1967,0
37016880,1958,0
37017093,1836,0
37017303,1840,0
37017511,1872,0
37017730,1834,0
37017945,1919,0
37018155,1967,0
37018363,1819,0
37028795,1837,0
37029008,1797,0
37029218,1943,0
37029426,1852,0
37029644,1791,0
37029853,1877,0
37030067,1959,0
37030276,1836,0
37030486,1843,0
37030702,1871,0
37030913,1813,0
37031121,1967,0
37031332,1861,0
37031540,1923,0
37031758,1968,0
37042181,1835,0
37042391,1859,0
37042600,1873,0
37042817,1840,0
37043030,1826,0
37043240,1889,0
37043449,1872,0
37043667,1818,0
37043875,1872,0
37044087,1829,0
37044295,1964,0
37044505,1872,0
37044722,1900,0
37044933,1876,0
37045141,1806,0
37045351,1951,0
37055772,1958,0
37055985,1823,0
37056193,1966,0
37056403,1869,0
37056620,1925,0
37056830,1967,0
37057041,1943,0
37057251,1891,0
37057459,1808,0
37057677,1925,0
37057885,1836,0
37058096,1858,0
37058305,1873,0
37058515,1834,0
37058731,1968,0
37069179,1968,0
37069388,1833,0
37069598,1929,0
37069814,1862,0
37070029,1878,0
37070237,1791,0
37070447,1946,0
37070664,1840,0
37070874,1895,0
37071083,1871,0
37071293,1827,0
37071501,1967,0
37071720,1863,0
37071929,1955,0
37072139,1875,0
37072347,1827,0
37082754,1850,0
37082964,1873,0
37083175,1835,0
37083383,1962,0
37083593,1962,0
37083807,1837,0
37084024,1825,0
37084232,1967,0
37084442,1872,0
37084658,1851,0
37084868,1962,0
37085076,1840,0
37085286,1810,0
37085495,1877,0
37085713,1842,0
37096173,1829,0
37096384,1882,0
37096592,1859,0
37096811,1815,0
37097024,1904,0
37097235,1967,0
37097443,1823,0
37097660,1871,0
37097869,1871,0
37098079,1824,0
37098287,1965,0
37098498,1871,0
37098714,1891,0
37098924,1967,0
37099132,1815,0
37099343,1921,0
37109732,1909,0
37109946,1809,0
37110154,1904,0
37110365,1851,0
37110573,1949,0
37110791,1882,0
37111005,1855,0
37111215,1809,0
37111424,1920,0
37111642,1855,0
37111850,1937,0
37112064,1811,0
37112272,1968,0
37112482,1862,0
37112699,1939,0
37123085,1968,0
37123293,1821,0
37123503,1907,0
37123719,1867,0
37123930,1795,0
37124138,1890,0
37124349,1850,0
37124557,1958,0
37124775,1874,0
37124989,1865,0
37125199,1818,0
37125407,1966,0
37125625,1856,0
37125834,1943,0
37126048,1807,0
37126256,1877,0
37136651,1840,0
37136859,1961,0
37137070,1872,0
37137278,1859,0
37137488,1963,0
37137705,1823,0
37137915,1920,0
37138123,1865,0
37138334,1822,0
37138542,1967,0
37138760,1871,0
37138972,1859,0
37139182,1821,0
37139391,1968,0
37139601,1862,0
37149992,1801,0
37150203,1951,0
37150411,1842,0
37150629,1811,0
37150837,1879,0
37151051,1935,0
37151259,1860,0
37151469,1813,0
37151686,1891,0
37151896,1930,0
37152108,1859,0
37152318,1812,0
37152526,1968,0
37152742,1907,0
37152956,1872,0
37153166,1830,0
37163551,1966,0
37163769,1874,0
37163981,1873,0
37164191,1838,0
37164399,1962,0
37164609,1873,0
37164825,1803,1
37165040,1837,0
37165248,1959,0
37165458,1874,0
37165674,1821,0
37165884,1853,0
37166096,1942,0
37166306,1883,0
37166514,1791,0
37176904,1869,0
37177112,1919,0
37177323,1968,0
37177531,1822,0
37177749,1933,0
37177962,1948,0
37178172,1878,0
37178380,1811,0
37178591,1951,0
37178807,1846,0
37179019,1954,0
37179227,1841,0
37179437,1825,0
37179654,1872,0
37179864,1827,0
37180073,1968,0
37190462,1815,0
37190678,1968,0
37190888,1829,0
37191097,1964,0
37191308,1872,0
37191516,1856,0
37191734,1966,0
37191947,1885,0
37192158,1849,0
37192366,1947,0
37192576,1876,0
37192792,1793,0
37193007,1829,0
37193215,1965,0
37193426,1872,0
37203811,1936,0
37204026,1830,0
37204234,1875,0
37204444,1846,0
37204661,1952,0
37204871,1874,0
37205079,1830,0
37205289,1958,0
37205498,1840,0
37205716,1862,0
37205924,1872,0
37206135,1830,0
37206343,1963,0
37206553,1872,0
37206769,1861,0
37206983,1842,0
37217369,1876,0
37217580,1840,0
37217796,1958,0
37218013,1966,0
37218221,1827,0
37218431,1897,0
37218648,1863,0
37218858,1815,0
37219068,1840,0
37219278,1821,0
37219486,1967,0
37219705,1861,0
37219913,1936,0
37220123,1968,0
37220331,1814,0
37230723,1839,0
37230937,1858,0
37231147,1962,0
37231356,1829,0
37231566,1856,0
37231782,1875,0
37231996,1967,0
37232205,1829,0
37232415,1888,0
37232631,1871,0
37232841,1825,0
37233051,1872,0
37233261,1831,0
37233469,1964,0
37233688,1866,0
37233896,1898,0
37244281,1897,0
37244489,1869,0
37244707,1825,0
37244915,1904,0
37245126,1855,0
37245335,1943,0
37245545,1883,0
37245761,1795,0
37245977,1814,0
37246185,1936,0
37246395,1857,0
37246604,1947,0
37246822,1886,0
37247033,1957,0
37247243,1875,0
37257638,1965,0
37257848,1872,0
37258059,1966,0
37258269,1865,0
37258477,1919,0
37258695,1967,0
37258903,1811,0
37259114,1927,0
37259322,1858,0
37259532,1815,0
37259749,1970,0
37259963,1950,0
37260171,1851,0
37260381,1791,0
37260590,1913,0
37260807,1855,0
37271259,1871,0
37271469,1830,0
37271686,1968,0
37271896,1903,0
37272108,1870,0
37272318,1823,0
37272526,1963,0
37272742,1967,0
37272956,1873,0
37273166,1840,0
37273374,1962,0
37273584,1872,0
37273801,1855,0
37274016,1813,0
37274224,1968,0
37274434,1863,0
37284866,1904,0
37285076,1968,0
37285285,1826,0
37285495,1879,0
37285711,1872,0
37285921,1815,0
37286130,1967,0
37286340,1859,0
37286548,1926,0
37286766,1967,0
37286981,1856,0
37287191,1806,0
37287399,1905,0
37287609,1857,0
37287825,1929,0
37298257,1805,0
37298465,1878,0
37298684,1838,0
37298892,1803,0
37299108,1953,0
37299316,1841,0
37299526,1807,0
37299743,1873,0
37299958,1967,0
37300166,1813,0
37300376,1933,0
37300584,1866,0
37300802,1821,0
37301014,1837,0
37301224,1847,0
37301432,1874,0
37311848,1874,0
37312059,1961,0
37312269,1872,0
37312477,1864,0
37312695,1965,0
37312904,1815,0
37313114,1922,0
37313323,1860,0
37313533,1811,0
37313750,1888,0
37313966,1873,0
37314174,1823,0
37314385,1958,0
37314593,1839,1
37314811,1839,0
37325251,1878,0
37325461,1843,0
37325677,1955,0
37325888,1861,0
37326097,1917,0
37326307,1967,0
37326515,1815,0
37326734,1936,0
37326947,1966,0
37327158,1870,0
37327366,1904,0
37327576,1967,0
37327792,1815,0
37328007,1850,0
37328216,1950,0
37328426,1886,0
37338826,1821,0
37339040,1861,0
37339249,1925,0
37339459,1967,0
37339674,1827,0
37339885,1873,0
37340096,1835,0
37340306,1955,0
37340515,1840,0
37340733,1873,0
37340947,1965,0
37341158,1867,0
37341366,1902,0
37341576,1967,0
37341792,1822,0
37352249,1794,0
37352458,1893,0
37352676,1854,0
37352884,1882,0
37353096,1850,0
37353304,1951,0
37353515,1877,0
37353731,1854,0
37353947,1803,0
37354155,1906,0
37354365,1855,0
37354573,1943,0
37354791,1887,0
37355005,1862,0
37355215,1815,0
37355424,1968,0
37365816,1961,0
37366030,1872,0
37366240,1825,0
37366449,1965,0
37366667,1872,0
37366875,1963,0
37367087,1872,0
37367295,1874,0
37367505,1963,0
37367721,1831,0
37367933,1950,0
37368141,1849,0
37368351,1791,0
37368559,1968,0
37368777,1862,0
37368992,1828,0
37379415,1828,0
37379631,1963,0
37379841,1872,0
37380051,1953,0
37380261,1873,0
37380470,1815,0
37380688,1965,0
37380896,1904,0
37381109,1967,0
37381317,1822,0
37381527,1899,0
37381742,1878,0
37381958,1967,0
37382166,1823,0
37382376,1909,0
37392785,1849,0
37392999,1966,0
37393207,1815,0
37393417,1930,0
37393634,1854,0
37393844,1805,0
37394058,1947,0
37394269,1878,0
37394477,1795,0
37394695,1951,0
37394903,1837,0
37395114,1858,0
37395322,1874,0
37395532,1839,0
37395749,1963,0
37395963,1893,0
37406393,1965,0
37406603,1865,0
37406820,1917,0
37407032,1857,0
37407241,1937,0
37407451,1968,0
37407667,1812,0
37407877,1967,0
37408087,1823,0
37408297,1905,0
37408505,1871,0
37408724,1815,0
37408937,1898,0
37409148,1965,0
37409356,1827,0
37419784,1947,0
37419997,1968,0
37420207,1867,0
37420415,1905,0
37420633,1966,0
37420842,1823,0
37421054,1967,0
37421262,1824,0
37421472,1890,0
37421689,1862,0
37421899,1845,0
37422108,1874,1
37422318,1837,0
37422526,1963,0
37422742,1954,0
37422956,1967,0
37433375,1853,0
37433583,1942,0
37433801,1886,0
37434014,1872,0
37434224,1839,0
37434432,1961,0
37434651,1872,0
37434859,1874,0
37435069,1967,0
37435278,1823,0
37435488,1895,0
37435704,1861,0
37435914,1807,0
37436123,1904,0
37436333,1857,0
37446778,1854,0
37446993,1869,0
37447201,1914,0
37447412,1968,0
37447628,1821,0
37447838,1904,0
37448048,1812,0
37448259,1927,0
37448467,1858,0
37448686,1791,0
37448894,1809,0
37449108,1936,0
37449316,1860,0
37449526,1815,0
37449742,1904,0
37449958,1966,0
37460352,1927,0
37460563,1904,0
37460779,1793,0
37460994,1840,0
37461202,1959,0
37461412,1874,0
37461628,1807,0
37461838,1954,0
37462048,1798,0
37462259,1952,0
37462467,1841,0
37462685,1806,0
37462893,1803,0
37463107,1938,0
37463315,1856,0
37473776,1962,0
37473988,1965,0
37474199,1870,0
37474407,1881,0
37474625,1964,0
37474833,1827,0
37475048,1863,0
37475256,1917,0
37475466,1967,0
37475682,1811,0
37475893,1814,0
37476107,1968,0
37476317,1862,0
37476525,1919,0
37476742,1961,0
37476956,1893,0
37487404,1875,0
37487621,1882,0
37487831,1963,0
37488046,1867,0
37488256,1825,0
37488464,1966,0
37488683,1862,0
37488891,1817,0
37489107,1910,0
37489315,1866,0
37489525,1821,0
37489742,1906,0
37489958,1967,0
37490166,1815,0
37490376,1915,0
37490584,1861,0
37501016,1871,0
37501224,1904,0
37501434,1968,0
37501651,1813,0
37501861,1934,0
37502069,1852,0
37502280,1791,0
37502488,1879,0
37502707,1839,0
37502915,1966,0
37503125,1872,0
37503334,1869,0
37503544,1962,0
37503760,1837,0
37503975,1867,0
37514399,1871,0
37514609,1958,0
37514825,1839,0
37515040,1862,0
37515248,1923,0
37515458,1968,0
37515674,1817,0
37515885,1872,0
37516096,1861,0
37516306,1961,0
37516514,1829,0
37516733,1904,0
37516947,1967,0
37517157,1869,0
37517366,1904,0
37517576,1966,0
37527994,1840,0
37528204,1962,0
37528412,1838,0
37528630,1799,0
37528838,1875,0
37529051,1838,0
37529259,1873,0
37529469,1838,0
37529686,1968,0
37529896,1840,0
37530108,1873,0
37530318,1840,0
37530526,1964,0
37530742,1962,0
37530956,1922,0
37541397,1873,0
37541605,1839,0
37541823,1962,0
37542033,1840,0
37542243,1956,0
37542452,1837,0
37542670,1862,0
37542878,1943,0
37543094,1883,0
37543302,1793,0
37543512,1950,0
37543728,1845,0
37543944,1869,0
37544152,1906,0
37544362,1966,0
37544570,1823,0
37554977,1855,0
37555185,1905,0
37555395,1967,0
37555603,1809,0
37555822,1939,0
37556033,1823,0
37556243,1955,0
37556451,1845,0
37556669,1827,0
37556877,1937,0
37557093,1890,0
37557301,1807,0
37557511,1941,0
37557728,1847,0
37557944,1860,0
37568391,1853,0
37568601,1965,0
37568818,1828,0
37569032,1857,0
37569241,1931,0
37569451,1910,0
37569667,1791,0
37569877,1966,0
37570087,1818,0
37570297,1911,0
37570505,1866,0
37570724,1815,0
37570937,1879,0
37571147,1965,0
37571356,1830,0
37571566,1845,0
37582020,1957,0
37582230,1875,0
37582438,1833,0
37582657,1963,0
37582865,1833,0
37583075,1875,0
37583283,1872,0
37583493,1833,0
37583710,1965,0
37583920,1854,0
37584129,1945,0
37584339,1887,0
37584547,1792,0
37584765,1937,0
37584978,1958,0
37585188,1874,0
37595635,1833,0
37595845,1862,0
37596058,1927,0
37596268,1968,0
37596477,1809,0
37596695,1927,0
37596903,1843,0
37597114,1791,0
37597322,1882,0
37597532,1853,0
37597749,1951,0
37597963,1839,0
37598171,1873,0
37598381,1836,0
37598590,1955,0
37609018,1842,0
37609226,1955,0
37609436,1874,0
37609653,1851,0
37609863,1964,0
37610071,1822,0
37610282,1901,0
37610490,1867,0
37610708,1818,0
37610916,1936,0
37611127,1856,0
37611335,1934,0
37611546,1924,0
37611762,1815,0
37611977,1833,0
37612185,1962,0
37622609,1938,0
37622825,1854,0
37623040,1872,0
37623248,1855,0
37623458,1964,0
37623674,1830,0
37623885,1875,0
37624096,1794,0
37624306,1951,0
37624515,1850,0
37624733,1822,0
37624947,1958,0
37625158,1874,0
37625366,1837,1
37625576,1963,0
37636012,1945,0
37636222,1886,0
37636430,1791,0
37636649,1952,0
37636857,1845,0
37637069,1939,0
37637277,1847,0
37637487,1791,0
37637704,1875,0
37637914,1829,0
37638123,1962,0
37638333,1872,0
37638541,1855,0
37638759,1957,0
37638972,1905,0
37639182,1855,0
37649587,1856,0
37649805,1808,0
37650015,1840,0
37650226,1835,0
37650434,1874,0
37650652,1832,0
37650861,1958,0
37651071,1869,0
37651279,1888,0
37651489,1967,0
37651705,1830,0
37651915,1897,0
37652124,1868,0
37652334,1821,0
37652542,1965,0
37663010,1835,0
37663218,1962,0
37663429,1871,0
37663645,1884,0
37663855,1965,0
37664068,1967,0
37664278,1863,0
37664486,1920,0
37664704,1968,0
37664913,1795,0
37665123,1940,0
37665331,1856,0
37665542,1807,0
37665758,1904,0
37665974,1875,0
37666183,1828,0
37676568,1898,0
37676784,1871,0
37676999,1888,0
37677207,1797,0
37677418,1939,0
37677634,1842,0
37677844,1795,0
37678058,1947,0
37678268,1877,0
37678477,1790,0
37678695,1949,0
37678903,1836,0
37679114,1867,0
37679322,1872,0
37679532,1829,0
37679749,1968,0
37690176,1845,0
37690384,1947,0
37690594,1873,0
37690811,1841,0
37691026,1791,0
37691235,1885,0
37691445,1853,0
37691661,1945,0
37691871,1882,0
37692079,1791,0
37692290,1947,0
37692498,1852,0
37692716,1815,0
37692925,1872,0
37693135,1826,0
37703546,1862,0
37703764,1824,0
37703978,1847,0
37704188,1960,0
37704396,1834,0
37704606,1838,0
37704822,1873,0
37705035,1854,0
37705243,1872,0
37705453,1839,0
37705669,1956,0
37705879,1942,0
37706093,1849,0
37706303,1791,0
37706511,1891,0
37706730,1850,0
37717154,1923,0
37717364,1967,0
37717572,1791,0
37717791,1947,0
37718005,1875,0
37718216,1839,0
37718424,1958,0
37718642,1872,0
37718850,1835,0
37719064,1842,0
37719272,1952,0
37719483,1873,0
37719699,1851,0
37719909,1967,0
37720118,1823,0
37730544,1884,0
37730760,1872,0
37730977,1867,0
37731185,1909,0
37731395,1965,0
37731603,1815,0
37731822,1927,0
37732033,1791,0
37732243,1943,0
37732451,1846,0
37732670,1822,0
37732878,1923,0
37733093,1967,0
37733301,1815,0
37733512,1916,0
37733728,1866,0
37744135,1872,0
37744344,1871,0
37744554,1962,0
37744770,1830,0
37744982,1965,0
37745191,1823,0
37745401,1889,0
37745609,1871,0
37745827,1825,0
37746041,1839,0
37746251,1955,0
37746459,1842,0
37746676,1811,0
37746884,1872,0
37747096,1829,0
37757538,1871,0
37757756,1827,0
37757967,1872,0
37758177,1827,0
37758385,1966,0
37758595,1872,0
37758811,1840,0
37759026,1799,0
37759235,1920,0
37759445,1856,0
37759661,1931,0
37759871,1892,0
37760079,1799,0
37760290,1943,0
37760498,1856,0
37760716,1792,0
37771113,1838,0
37771323,1962,0
37771532,1837,0
37771750,1871,0
37771964,1965,0
37772175,1872,0
37772383,1885,0
37772593,1914,0
37772807,1860,0
37773024,1851,0
37773232,1946,0
37773443,1881,0
37773659,1811,0
37773869,1921,0
